"['蔡甸', '蔡甸城区']",红光精品花园,88,8649,"['3室2厅1卫', '低楼层 (共13层)', '101.75㎡', '暂无数据', '板楼', '南 北', '钢混结构', '其他', '一梯四户', '有']"
"['江岸', '后湖']",圣诚和园,155,17204,"['2室2厅1卫', '中楼层 (共24层)', '90.1㎡', '平层', '板楼', '南 北 西', '钢混结构', '其他', '两梯三户', '有']"
"['东湖高新', '金融港']",万豪水岸枫林,183,11001,"['5室1厅2卫', '高楼层 (共6层)', '166.35㎡', '复式', '板楼', '东南', '钢混结构', '精装', '一梯两户']"
"['洪山', '卓刀泉']",保利蓝海郡,201.8,24798,"['2室2厅1卫', '低楼层 (共33层)', '81.38㎡', '暂无数据', '板楼', '南', '钢混结构', '其他', '两梯五户', '有']"
"['洪山', '虎泉杨家湾']",五环社区,285,20687,"['4室2厅2卫', '高楼层 (共7层)', '137.77㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户']"
"['洪山', '卓刀泉']",绿汀雅境,218,19964,"['3室2厅2卫', '中楼层 (共12层)', '109.2㎡', '暂无数据', '89.67㎡', '板楼', '南', '钢混结构', '简装', '一梯两户', '有']"
"['沌口开发区', '沌口']",金荷花园,108,8124,"['3室2厅2卫', '高楼层 (共7层)', '132.94㎡', '错层', '119.59㎡', '板楼', '南', '钢混结构', '简装', '一梯两户']"
"['江岸', '百步亭']",悦秀苑,125,15763,"['2室2厅1卫', '高楼层 (共18层)', '79.3㎡', '暂无数据', '塔楼', '南', '钢混结构', '其他', '两梯四户', '有']"
"['硚口', '宗关']",阮家台铁路住宅小区,125,15507,"['2室1厅1卫', '中楼层 (共7层)', '80.61㎡', '平层', '71.91㎡', '塔楼', '南 北', '钢混结构', '简装', '一梯两户']"
"['武昌', '积玉桥']",联投时代中心二期,850,40344,"['4室2厅3卫', '中楼层 (共28层)', '210.69㎡', '暂无数据', '164.36㎡', '板楼', '南 北', '钢混结构', '精装', '两梯两户', '有']"
"['青山', '青山']",七星天兴花园,100,14327,"['2室1厅1卫', '中楼层 (共18层)', '69.8㎡', '暂无数据', '塔楼', '西南', '钢混结构', '其他', '两梯六户', '有']"
"['江汉', '长丰常码头']",远洋心汉口御峰,150,19204,"['2室2厅1卫', '低楼层 (共34层)', '78.11㎡', '暂无数据', '板塔结合', '南', '钢混结构', '精装', '三梯五户', '有']"
"['江汉', 'CBD西北湖']",万景国际,375,27733,"['3室2厅2卫', '高楼层 (共32层)', '135.22㎡', '平层', '104.1㎡', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['洪山', '白沙洲']",清能清江锦城一期,170,18991,"['2室2厅1卫', '中楼层 (共34层)', '89.52㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯五户', '有']"
"['武昌', '积玉桥']",2008新长江广场,125,23559,"['1室1厅1卫', '中楼层 (共30层)', '53.06㎡', '平层', '塔楼', '东北', '钢混结构', '简装', '三梯十户', '有']"
"['蔡甸', '蔡甸城区']",三和剑桥城,97,9463,"['3室2厅1卫', '低楼层 (共33层)', '102.51㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['江岸', '台北香港路']",球场花园,145,17256,"['2室2厅1卫', '低楼层 (共7层)', '84.03㎡', '平层', '塔楼', '东南 南', '混合结构', '简装', '一梯两户']"
"['东西湖', '金银湖']",恒大城,145,12878,"['3室2厅1卫', '中楼层 (共33层)', '112.6㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '有']"
"['硚口', '宝丰崇仁']",营房社区,160,15795,"['3室1厅1卫', '中楼层 (共8层)', '101.3㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['武昌', '杨园']",融侨城,198,24262,"['2室1厅1卫', '低楼层 (共33层)', '81.61㎡', '平层', '60.88㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '有']"
"['江夏', '庙山']",保利海上五月花一期,130,14632,"['3室2厅1卫', '中楼层 (共24层)', '88.85㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['东湖高新', '光谷广场']",光谷智慧城,135,22157,"['1室1厅1卫', '中楼层 (共28层)', '60.93㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯七户', '有']"
"['洪山', '白沙洲']",华润紫云府一期,130,17934,"['2室1厅1卫', '低楼层 (共34层)', '72.49㎡', '平层', '塔楼', '东南', '钢混结构', '精装', '两梯六户', '有']"
"['武昌', '沙湖']",都市经典,500,25100,"['4室2厅3卫', '中楼层 (共17层)', '199.21㎡', '平层', '板塔结合', '东南', '钢混结构', '其他', '一梯两户', '有']"
"['硚口', '长丰常码头']",蓝光林肯公园,175,14258,"['3室2厅2卫', '低楼层 (共30层)', '122.74㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['武昌', '首义']",后长街5号,70,29813,"['1室1厅1卫', '高楼层 (共4层)', '23.48㎡', '平层', '板楼', '南', '砖木结构', '毛坯', '一梯四户']"
"['东西湖', '常青花园']",常青花园三区,150,17666,"['3室2厅1卫', '低楼层 (共7层)', '84.91㎡', '平层', '板楼', '南 西南', '混合结构', '简装', '一梯四户']"
"['东湖高新', '关山大道']",联想江城雅居,405,32062,"['3室2厅2卫', '高楼层 (共32层)', '126.32㎡', '平层', '101.48㎡', '板塔结合', '南', '钢混结构', '毛坯', '两梯四户', '有']"
"['蔡甸', '蔡甸城区']",沁园首府,101,8977,"['3室2厅2卫', '低楼层 (共18层)', '112.52㎡', '平层', '板塔结合', '南', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '老南湖']",保利公园九里三期,200,25635,"['2室2厅1卫', '高楼层 (共34层)', '78.02㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯六户', '有']"
"['东西湖', '吴家山']",梨花园小区,113,12063,"['3室1厅1卫', '中楼层 (共8层)', '93.68㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户']"
"['洪山', '珞狮南路']",南湖山庄一期梅荷苑,148,13955,"['3室1厅2卫', '中楼层 (共6层)', '106.06㎡', '平层', '93.7㎡', '板楼', '南', '钢混结构', '精装', '一梯两户']"
"['江岸', '黄埔永清']",解放公园路,178,15893,"['3室1厅1卫', '高楼层 (共8层)', '112㎡', '平层', '板楼', '南 西南', '钢混结构', '其他', '一梯两户']"
"['武昌', '武昌火车站']",付家坡一路3号,83,19402,"['1室1厅1卫', '低楼层 (共6层)', '42.78㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户']"
"['江汉', '前进江汉']",广益天下一期,105,21403,"['1室1厅1卫', '中楼层 (共25层)', '49.06㎡', '平层', '37.88㎡', '塔楼', '北', '钢混结构', '简装', '三梯十三户', '有']"
"['江夏', '庙山']",保利海上五月花二期,160,15778,"['3室2厅1卫', '中楼层 (共17层)', '101.41㎡', '平层', '板楼', '南 北', '钢混结构', '毛坯', '两梯四户', '有']"
"['江汉', '前进江汉']",时代美博城,135,18764,"['2室1厅1卫', '高楼层 (共22层)', '71.95㎡', '平层', '塔楼', '东南', '钢混结构', '其他', '两梯十二户', '有']"
"['汉阳', '钟家村']",龙江庭苑C区,82,16088,"['1室1厅1卫', '低楼层 (共11层)', '50.97㎡', '平层', '42.24㎡', '板楼', '南', '钢混结构', '精装', '一梯五户', '有']"
"['黄陂', '盘龙城']",日月天地,110,11910,"['3室2厅1卫', '低楼层 (共32层)', '92.36㎡', '平层', '板楼', '北 南', '钢混结构', '毛坯', '两梯四户', '有']"
"['东湖高新', '关西长职']",金地中心城,195,20358,"['3室2厅1卫', '低楼层 (共33层)', '95.79㎡', '平层', '74.53㎡', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['武昌', '积玉桥']",恒大首府,220,27449,"['2室1厅1卫', '高楼层 (共40层)', '80.15㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '三梯四户', '有']"
"['东湖高新', '民族大道']",加州香山美树,202,16873,"['3室2厅2卫', '高楼层 (共17层)', '119.72㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯三户', '有']"
"['武昌', '积玉桥']",凤凰村1到62号,143,18355,"['3室1厅1卫', '高楼层 (共6层)', '77.91㎡', '平层', '56.06㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户']"
"['硚口', '宝丰崇仁']",建乐小区,85,17294,"['1室1厅1卫', '高楼层 (共8层)', '49.15㎡', '平层', '41.93㎡', '板楼', '南', '混合结构', '其他', '一梯八户']"
"['洪山', '卓刀泉']",城投瀚城,245,25521,"['2室1厅1卫', '高楼层 (共16层)', '96㎡', '平层', '75.96㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['武昌', '街道口']",审计署驻武汉特派员办事处,498,41476,"['3室2厅1卫', '高楼层 (共8层)', '120.07㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['黄陂', '盘龙城']",洪福美境,116,9109,"['3室1厅2卫', '低楼层 (共30层)', '127.35㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '徐东']",正堂山外山,258,28268,"['3室2厅1卫', '低楼层 (共45层)', '91.27㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['黄陂', '盘龙城']",歌林花园,100,10587,"['3室1厅1卫', '低楼层 (共18层)', '94.46㎡', '平层', '板楼', '南', '钢混结构', '简装', '两梯四户', '有']"
"['东湖高新', '关山大道']",万科城市花园,279,30963,"['3室2厅1卫', '高楼层 (共6层)', '90.11㎡', '暂无数据', '板楼', '东南', '钢混结构', '精装', '一梯两户']"
"['硚口', '宗关']",左岸美邻,288,23077,"['3室2厅2卫', '高楼层 (共29层)', '124.8㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['洪山', '白沙洲']",复地悦城一期西区,158,17729,"['3室1厅1卫', '高楼层 (共34层)', '89.12㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯六户', '有']"
"['江岸', '三阳路']",洞庭苑,900,67533,"['2室1厅4卫', '中楼层 (共28层)', '133.27㎡', '平层', '102.02㎡', '板楼', '东南 西北', '钢混结构', '毛坯', '两梯三户', '有']"
"['武昌', '徐东']",九亩地,150,12832,"['3室2厅1卫', '高楼层 (共7层)', '116.9㎡', '错层', '板楼', '东南', '混合结构', '精装', '一梯两户']"
"['武昌', '武昌火车站']",南国新东城,117,20348,"['1室1厅1卫', '中楼层 (共25层)', '57.5㎡', '平层', '塔楼', '南', '钢混结构', '其他', '五梯二十五户', '有']"
"['江夏', '文化大道']",中建文华星城,185,14975,"['3室2厅2卫', '低楼层 (共34层)', '123.54㎡', '平层', '板塔结合', '南 北', '钢混结构', '毛坯', '两梯三户', '有']"
"['东湖高新', '民族大道']",清江山水,390,27568,"['4室1厅2卫', '高楼层 (共10层)', '141.47㎡', '平层', '板楼', '南', '钢混结构', '其他', '一梯两户', '有']"
"['江夏', '文化大道']",岭尚梦想,100,12301,"['2室2厅1卫', '中楼层 (共18层)', '81.3㎡', '平层', '60㎡', '板塔结合', '南', '钢混结构', '其他', '两梯四户', '有']"
"['硚口', '古田']",粮食车队宿舍,100.5,14230,"['2室1厅1卫', '中楼层 (共8层)', '70.63㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户']"
"['东西湖', '金银湖']",华生•汉口城市广场四期,70,9148,"['2室1厅1卫', '中楼层 (共24层)', '76.52㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '一梯五户']"
"['蔡甸', '中法生态城']",恒大绿洲,190,12966,"['4室2厅2卫', '中楼层 (共32层)', '146.54㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['汉阳', '四新']",中铁世纪金桥,143,17349,"['2室2厅1卫', '高楼层 (共33层)', '82.43㎡', '平层', '板塔结合', '东南', '钢混结构', '毛坯', '两梯三户', '有']"
"['江夏', '纸坊']",博雅豪庭,110,11780,"['2室2厅1卫', '中楼层 (共22层)', '93.38㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '有']"
"['江汉', '前进江汉']",东民社区,118,19266,"['3室2厅1卫', '低楼层 (共11层)', '61.25㎡', '平层', '塔楼', '南', '未知结构', '其他', '一梯三户']"
"['沌口开发区', '沌口']",水岸·毕家索,80,8060,"['3室2厅1卫', '中楼层 (共7层)', '99.26㎡', '平层', '86.45㎡', '板楼', '南', '钢混结构', '简装', '一梯两户']"
"['蔡甸', '蔡甸城区']",恒瑞佳园,86,10588,"['2室2厅1卫', '低楼层 (共33层)', '81.23㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['蔡甸', '中法生态城']",国创青云,80,8503,"['3室1厅1卫', '中楼层 (共15层)', '94.09㎡', '平层', '塔楼', '南', '钢混结构', '毛坯', '一梯四户', '有']"
"['蔡甸', '蔡甸城区']",丽水新城,66,7570,"['2室2厅1卫', '高楼层 (共6层)', '87.19㎡', '平层', '板楼', '南', '钢混结构', '简装', '两梯两户', '有']"
"['蔡甸', '蔡甸城区']",恒瑞佳园,82,10095,"['2室2厅1卫', '低楼层 (共33层)', '81.23㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['汉阳', '王家湾']",水仙里社区,90,13147,"['2室1厅1卫', '中楼层 (共7层)', '68.46㎡', '平层', '板楼', '南', '钢混结构', '简装', '一梯四户']"
"['东西湖', '常青花园']",常青花园五小区,218,21525,"['2室2厅1卫', '低楼层 (共10层)', '101.28㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '有']"
"['东湖高新', '关山大道']",光谷理想城,186,18645,"['3室2厅1卫', '中楼层 (共34层)', '99.76㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['沌口开发区', '沌口']",联投金色港湾,145,18397,"['2室2厅1卫', '高楼层 (共32层)', '78.82㎡', '平层', '板塔结合', '西南', '钢混结构', '精装', '三梯六户', '有']"
"['汉阳', '七里庙']",汉阳区二合村,140,24357,"['2室2厅1卫', '高楼层 (共5层)', '57.48㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯一户']"
"['汉阳', '钟家村']",自力新村,96,17436,"['2室1厅1卫', '中楼层 (共5层)', '55.06㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户']"
"['汉阳', '钟家村']",邓甲新城E区,200,14963,"['3室2厅2卫', '高楼层 (共33层)', '133.67㎡', '平层', '106.82㎡', '板楼', '南 北', '混合结构', '精装', '两梯四户', '有']"
"['汉阳', '王家湾']",龙阳时代,155,19344,"['2室2厅1卫', '高楼层 (共33层)', '80.13㎡', '平层', '板塔结合', '北 南', '钢混结构', '其他', '三梯六户', '有']"
"['蔡甸', '中法生态城']",恒大绿洲,160,12571,"['3室1厅2卫', '中楼层 (共32层)', '127.28㎡', '平层', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['武昌', '首义']",金涛铭座,135,24172,"['2室1厅1卫', '中楼层 (共30层)', '55.85㎡', '平层', '塔楼', '东南 东北', '钢混结构', '精装', '三梯三户', '有']"
"['洪山', '老南湖']",南国花郡,185,21388,"['3室2厅1卫', '高楼层 (共18层)', '86.5㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯六户', '有']"
"['黄陂', '盘龙城']",山海观,110,11459,"['3室2厅1卫', '低楼层 (共33层)', '96㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '有']"
"['东西湖', '金银湖']",恒大城,120,12886,"['2室2厅1卫', '低楼层 (共32层)', '93.13㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '有']"
"['武昌', '首义']",后长街77号,108,20619,"['1室1厅1卫', '高楼层 (共7层)', '52.38㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户']"
"['汉阳', '王家湾']",汉阳人信汇四期天誉,219,20006,"['3室2厅2卫', '低楼层 (共34层)', '109.47㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['东西湖', '金银湖']",金银湖1号院,290,20864,"['4室2厅2卫', '中楼层 (共5层)', '139㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户']"
"['东西湖', '常青花园']",愿景城A区,95,12854,"['2室2厅1卫', '低楼层 (共26层)', '73.91㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '一梯四户']"
"['洪山', '东湖东亭']",纯水岸东湖天屿二期,319,34494,"['2室1厅1卫', '低楼层 (共34层)', '92.48㎡', '平层', '70.68㎡', '板塔结合', '东南', '钢混结构', '精装', '三梯五户', '有']"
"['黄陂', '盘龙城']",恒大龙城,85,12154,"['2室2厅1卫', '低楼层 (共11层)', '69.94㎡', '平层', '59.29㎡', '板楼', '南', '钢混结构', '精装', '一梯四户', '有']"
"['洪山', '珞狮南路']",保利心语十期,146,21465,"['2室1厅1卫', '中楼层 (共34层)', '68.02㎡', '平层', '板塔结合', '南', '钢混结构', '其他', '两梯六户', '有']"
"['东湖高新', '光谷南']",绿地国际理想城四期,279,21331,"['4室2厅2卫', '高楼层 (共33层)', '130.8㎡', '平层', '99.74㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '有']"
"['黄陂', '武湖']",万安盛世年华二期,139,9614,"['4室2厅2卫', '中楼层 (共17层)', '144.59㎡', '平层', '塔楼', '南 北', '钢混结构', '毛坯', '两梯两户', '有']"
"['黄陂', '盘龙城']",万润橄榄城,63,12900,"['1室1厅1卫', '高楼层 (共16层)', '48.84㎡', '平层', '板楼', '东南', '钢混结构', '精装', '三梯十三户', '有']"
"['武昌', '沙湖']",兴华嘉天下,324.8,24838,"['3室2厅2卫', '低楼层 (共17层)', '130.77㎡', '平层', '102㎡', '板塔结合', '东南', '钢混结构', '精装', '两梯三户', '有']"
"['江岸', '台北香港路']",澳门银座,78,18846,"['1室0厅1卫', '中楼层 (共18层)', '41.39㎡', '平层', '板楼', '东 北', '钢混结构', '其他', '三梯二十一户', '有']"
"['江岸', '堤角']",佰昌公馆B区,220,18517,"['3室2厅2卫', '低楼层 (共31层)', '118.81㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '白沙洲']",福星惠誉东澜岸,45,11940,"['1室0厅1卫', '高楼层 (共23层)', '37.69㎡', '平层', '28.12㎡', '塔楼', '北', '钢混结构', '精装', '三梯二十八户', '有']"
"['江夏', '金融港']",水晶郦都,130,17023,"['2室2厅1卫', '中楼层 (共32层)', '76.37㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '杨园']",恒庆花园,192,17740,"['3室2厅1卫', '高楼层 (共18层)', '108.23㎡', '平层', '88.8㎡', '塔楼', '南', '钢混结构', '简装', '两梯四户', '有']"
"['汉阳', '四新']",恒大翡翠华庭,278,19811,"['4室2厅2卫', '中楼层 (共32层)', '140.33㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '珞狮南路']",南湖雅园,175,19155,"['2室2厅1卫', '高楼层 (共18层)', '91.36㎡', '平层', '75.71㎡', '塔楼', '南', '钢混结构', '其他', '两梯七户', '有']"
"['东西湖', '金银湖']",沿海国际中心,165,13290,"['3室2厅2卫', '中楼层 (共33层)', '124.16㎡', '平层', '92.83㎡', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '有']"
"['汉阳', '四新']",广电兰亭时代,175,18631,"['3室2厅2卫', '低楼层 (共33层)', '93.93㎡', '平层', '板塔结合', '南', '钢混结构', '其他', '两梯六户', '有']"
